,date,item
21164,2021-01-08T20:28:22.371Z,Challenge
21174,2021-01-08T11:06:11.624Z,Function
21176,2021-01-08T21:49:13.752Z,Challenge
21177,2021-01-08T17:35:39.061Z,CommandsB
21178,2021-01-08T11:13:42.961Z,Basic Commands
21181,2021-01-08T18:38:21.975Z,Combine
21194,2021-01-08T19:47:40.645Z,ModifyMoves
21199,2021-01-08T19:51:40.344Z,Basic Commands
21203,2021-01-08T21:32:43.365Z,Repeat
21206,2021-01-08T19:59:39.638Z,Function
21210,2021-01-08T20:00:48.788Z,Challenge
21219,2021-01-08T20:09:36.319Z,Repeat
21222,2021-01-08T20:01:43.118Z,Function
21230,2021-01-08T20:16:41.872Z,Challenge
21235,2021-01-08T17:14:29.446Z,Function
21237,2021-01-08T18:30:26.032Z,Basic Commands
21238,2021-01-08T20:19:55.533Z,Challenge
21246,2021-01-08T17:35:40.324Z,PreDone
21247,2021-01-08T20:03:32.460Z,Function
21249,2021-01-08T20:09:38.366Z,Challenge
21251,2021-01-08T20:13:22.986Z,Challenge
21252,2021-01-08T22:02:17.561Z,Challenge
21266,2021-01-08T20:27:07.985Z,Challenge
21267,2021-01-08T20:29:39.056Z,Challenge
21268,2021-01-08T20:02:53.681Z,Challenge
21269,2021-01-08T20:17:25.049Z,Repeat
21277,2021-01-08T20:09:11.241Z,Challenge
21278,2021-01-08T21:24:19.202Z,FirstProgram
21292,2021-01-08T18:09:02.578Z,KarelCommandsPickStone
21294,2021-01-08T20:21:32.709Z,Challenge
21324,2021-01-08T16:34:08.193Z,ModifyMoves
21330,2021-01-08T20:02:53.697Z,Challenge
21338,2021-01-08T16:34:02.787Z,KarelCommandsTurnLeft
21339,2021-01-08T20:07:16.432Z,Challenge
21343,2021-01-08T19:49:15.277Z,
21348,2021-01-08T18:38:55.114Z,KarelCommandsPlaceStone
21355,2021-01-08T11:12:37.706Z,PreDone
21357,2021-01-08T20:01:38.666Z,Function
21358,2021-01-08T20:23:02.254Z,Challenge
21384,2021-01-08T20:26:25.333Z,Challenge
21386,2021-01-08T18:32:36.801Z,KarelCommandsPlaceStone
21395,2021-01-08T20:37:13.927Z,Challenge
21396,2021-01-08T20:14:55.875Z,Challenge
21400,2021-01-08T22:00:28.001Z,Challenge
21413,2021-01-08T19:53:55.798Z,Basic Commands
21415,2021-01-08T20:29:31.261Z,Challenge
21416,2021-01-08T20:03:19.192Z,Challenge
21431,2021-01-08T20:03:51.077Z,Combine
21438,2021-01-08T21:57:57.574Z,Challenge
21447,2021-01-08T20:14:56.593Z,Challenge
21456,2021-01-08T19:53:59.925Z,Basic Commands
21462,2021-01-08T17:44:30.128Z,Basic Commands
21484,2021-01-08T20:05:16.914Z,Combine
21490,2021-01-08T11:22:57.416Z,Function
21496,2021-01-08T19:59:35.235Z,Function
21501,2021-01-08T20:13:13.446Z,Challenge
21503,2021-01-08T17:44:28.608Z,IntroExplainEditor
21508,2021-01-08T20:22:02.559Z,Challenge
21516,2021-01-08T20:03:25.907Z,Challenge
21531,2021-01-08T20:16:40.720Z,Challenge
21543,2021-01-08T20:16:20.741Z,Challenge
21545,2021-01-08T20:12:05.168Z,Challenge
21559,2021-01-08T19:47:46.956Z,IntroExplainTasks
21561,2021-01-08T19:34:22.072Z,Repeat
21566,2021-01-08T10:52:31.084Z,Function
21571,2021-01-08T20:15:09.152Z,Challenge
21586,2021-01-08T20:11:48.952Z,Challenge
21599,2021-01-08T19:54:08.740Z,Basic Commands
21606,2021-01-08T19:55:20.549Z,Repeat
21611,2021-01-08T20:33:31.155Z,Challenge
21619,2021-01-08T20:08:26.239Z,Repeat
21624,2021-01-08T19:18:28.319Z,PreIntro
21628,2021-01-08T17:44:28.443Z,IntroExplainTasks
21632,2021-01-08T20:12:57.549Z,Challenge
21638,2021-01-08T10:36:11.012Z,Function
21645,2021-01-08T21:27:50.231Z,Function
21646,2021-01-08T19:53:46.639Z,Repeat
21659,2021-01-08T20:19:21.343Z,Challenge
21674,2021-01-08T20:16:17.276Z,Repeat
21683,2021-01-08T19:53:56.630Z,ModifyMoves
21693,2021-01-08T16:34:56.339Z,Function
21694,2021-01-08T20:11:12.118Z,Challenge
21696,2021-01-08T20:22:42.461Z,Challenge
21703,2021-01-08T20:00:08.877Z,Repeat
21715,2021-01-08T20:07:51.955Z,Challenge
21721,2021-01-08T20:03:23.392Z,Challenge
21724,2021-01-08T20:27:40.769Z,Challenge
21739,2021-01-08T20:39:13.169Z,Challenge
21742,2021-01-08T11:00:09.552Z,Function
21749,2021-01-08T20:15:27.017Z,Challenge
21750,2021-01-08T19:34:37.496Z,Challenge
21752,2021-01-08T11:14:26.618Z,Function
21756,2021-01-08T20:20:47.301Z,Combine
21760,2021-01-08T20:04:42.807Z,Combine
21761,2021-01-08T17:31:51.972Z,Basic Commands
21769,2021-01-08T20:04:54.942Z,Challenge
21782,2021-01-08T20:32:00.684Z,Challenge
21788,2021-01-08T20:05:43.010Z,Repeat
21791,2021-01-08T20:03:22.794Z,Challenge
21792,2021-01-08T19:54:40.772Z,Basic Commands
21801,2021-01-08T19:55:12.717Z,Repeat
21808,2021-01-08T11:03:44.251Z,Function
21815,2021-01-08T20:09:26.219Z,Challenge
21818,2021-01-08T20:12:30.550Z,Challenge
21821,2021-01-08T20:15:30.148Z,Challenge
21822,2021-01-08T20:22:03.836Z,Combine
21826,2021-01-08T11:05:33.268Z,Function
21827,2021-01-08T20:06:50.977Z,Challenge
21831,2021-01-08T20:03:20.505Z,Challenge
21837,2021-01-08T20:06:38.073Z,Challenge
21840,2021-01-08T20:01:46.224Z,Repeat
21852,2021-01-08T18:38:36.915Z,Combine
21864,2021-01-08T20:03:55.448Z,Combine
21873,2021-01-08T20:34:44.536Z,Challenge
21876,2021-01-08T20:08:06.021Z,Challenge
21887,2021-01-08T20:03:30.766Z,Challenge
21890,2021-01-08T20:24:09.163Z,Challenge
21893,2021-01-08T18:41:22.993Z,Combine
21894,2021-01-08T20:13:28.100Z,Repeat
21908,2021-01-08T18:44:45.861Z,Challenge
21917,2021-01-08T20:14:58.595Z,Challenge
21923,2021-01-08T20:07:20.428Z,Repeat
21934,2021-01-08T20:30:56.190Z,Challenge
21938,2021-01-08T17:31:56.231Z,Basic Commands
21943,2021-01-08T16:34:45.321Z,Function
21961,2021-01-08T20:12:11.193Z,Challenge
21967,2021-01-08T21:29:13.798Z,Function
21968,2021-01-08T20:07:22.030Z,Challenge
21977,2021-01-08T20:25:54.453Z,Challenge
21979,2021-01-08T20:02:58.820Z,Challenge
21985,2021-01-08T20:01:29.394Z,Function
21994,2021-01-08T20:27:36.127Z,Challenge
22010,2021-01-08T20:00:07.684Z,Challenge
22016,2021-01-08T20:00:56.954Z,Challenge
22031,2021-01-08T17:29:45.398Z,Function
22039,2021-01-08T20:17:26.541Z,Challenge
22043,2021-01-08T19:58:33.553Z,Function
22055,2021-01-08T21:29:19.509Z,Function
22057,2021-01-08T10:54:23.718Z,Function
22061,2021-01-08T20:14:08.271Z,Challenge
22069,2021-01-08T18:02:13.302Z,Repeat
22071,2021-01-08T18:36:29.719Z,Repeat
22085,2021-01-08T20:11:50.232Z,Challenge
22093,2021-01-08T20:33:08.874Z,Challenge
22109,2021-01-08T20:07:49.781Z,Challenge
22116,2021-01-08T20:02:38.841Z,Challenge
22119,2021-01-08T19:56:01.831Z,Repeat
22121,2021-01-08T10:54:15.829Z,Function
22123,2021-01-08T20:21:12.650Z,Challenge
22125,2021-01-08T20:01:46.262Z,Repeat
22130,2021-01-08T20:16:44.514Z,Repeat
22141,2021-01-08T20:05:53.466Z,Challenge
22152,2021-01-08T20:07:49.776Z,Challenge
22155,2021-01-08T17:32:46.932Z,Repeat
22160,2021-01-08T21:53:32.263Z,Challenge
22163,2021-01-08T20:32:14.802Z,Challenge
22168,2021-01-08T20:21:59.711Z,Challenge
22169,2021-01-08T17:44:41.344Z,Basic Commands
22172,2021-01-08T20:24:09.111Z,Challenge
22175,2021-01-08T11:14:33.369Z,Function
22179,2021-01-08T18:30:15.260Z,KarelCommandsPlaceStone
22191,2021-01-08T19:51:58.936Z,Basic Commands
22193,2021-01-08T21:56:50.386Z,Challenge
22200,2021-01-08T20:02:27.771Z,Challenge
22201,2021-01-08T20:13:22.972Z,Challenge
22216,2021-01-08T10:52:15.669Z,Function
22219,2021-01-08T20:07:16.400Z,Challenge
22221,2021-01-08T18:40:49.978Z,Combine
22225,2021-01-08T20:15:34.213Z,Challenge
22242,2021-01-08T21:29:19.506Z,Function
22260,2021-01-08T21:57:23.154Z,Challenge
22270,2021-01-08T20:27:58.048Z,Challenge
22279,2021-01-08T21:29:43.550Z,Repeat
22289,2021-01-08T20:28:07.528Z,Challenge
22294,2021-01-08T19:51:13.563Z,MeetKarel
22318,2021-01-08T16:34:02.653Z,KarelCommandsMove
22332,2021-01-08T17:53:10.871Z,Repeat
22336,2021-01-08T20:18:57.752Z,Challenge
22344,2021-01-08T17:26:06.026Z,Function
22372,2021-01-08T20:31:39.238Z,Challenge
22378,2021-01-08T21:50:16.581Z,Challenge
22381,2021-01-08T11:06:59.451Z,Function
22388,2021-01-08T18:31:26.725Z,KarelCommandsPickStone
22389,2021-01-08T20:07:40.649Z,Challenge
22393,2021-01-08T19:56:03.035Z,Repeat
22404,2021-01-08T20:13:15.508Z,Challenge
22406,2021-01-08T19:52:49.300Z,ModifyMoves
22423,2021-01-08T18:03:50.610Z,Repeat
22434,2021-01-08T20:36:59.066Z,Challenge
22435,2021-01-08T20:33:42.604Z,Challenge
22438,2021-01-08T11:14:04.140Z,Basic Commands
22450,2021-01-08T17:31:44.104Z,Basic Commands
22451,2021-01-08T19:34:22.017Z,Repeat
22457,2021-01-08T19:54:16.516Z,Basic Commands
22458,2021-01-08T22:02:06.020Z,Challenge
22462,2021-01-08T20:16:48.002Z,Challenge
22472,2021-01-08T20:09:28.830Z,Repeat
22479,2021-01-08T20:05:53.470Z,Challenge
22480,2021-01-08T20:10:32.234Z,Challenge
22485,2021-01-08T17:36:13.788Z,Basic Commands
22492,2021-01-08T20:30:24.757Z,Challenge
22505,2021-01-08T18:02:21.073Z,Repeat
22507,2021-01-08T20:15:13.441Z,Challenge
22508,2021-01-08T20:17:28.271Z,Repeat
22509,2021-01-08T20:03:22.831Z,Challenge
22519,2021-01-08T20:31:22.736Z,Challenge
22521,2021-01-08T21:50:11.489Z,Challenge
22522,2021-01-08T20:17:12.909Z,Challenge
22538,2021-01-08T20:32:19.032Z,Challenge
22541,2021-01-08T21:33:11.574Z,Combine
22551,2021-01-08T20:21:27.208Z,Challenge
22552,2021-01-08T19:47:53.823Z,Basic Commands
22554,2021-01-08T18:33:43.709Z,Basic Commands
22556,2021-01-08T21:29:25.447Z,Function
22566,2021-01-08T20:37:36.224Z,Challenge
22572,2021-01-08T21:28:06.726Z,Function
22588,2021-01-08T18:23:45.043Z,KarelCommandsTurnLeft
22592,2021-01-08T20:07:40.655Z,Challenge
22595,2021-01-08T20:11:38.878Z,Challenge
22600,2021-01-08T21:59:17.001Z,Challenge
22602,2021-01-08T20:07:51.983Z,Challenge
22603,2021-01-08T20:16:33.273Z,Challenge
22607,2021-01-08T20:04:26.527Z,Repeat
22609,2021-01-08T19:57:12.782Z,IntroExplainEditor
22615,2021-01-08T17:32:48.143Z,Combine
22620,2021-01-08T20:03:02.044Z,Function
22626,2021-01-08T16:34:03.205Z,CommandsA
22630,2021-01-08T20:10:25.327Z,Repeat
22635,2021-01-08T17:35:38.719Z,CommandsA
22645,2021-01-08T18:33:43.705Z,Basic Commands
22648,2021-01-08T20:27:08.082Z,Challenge
22654,2021-01-08T20:09:05.696Z,Repeat
22664,2021-01-08T20:33:44.388Z,Challenge
22676,2021-01-08T19:53:58.503Z,Repeat
22678,2021-01-08T20:14:09.403Z,Challenge
22687,2021-01-08T11:05:19.728Z,Function
22692,2021-01-08T20:01:08.873Z,Repeat
22702,2021-01-08T20:24:10.318Z,Challenge
22711,2021-01-08T20:17:50.525Z,Challenge
22741,2021-01-08T20:19:25.355Z,Combine
22742,2021-01-08T20:03:41.634Z,Function
22749,2021-01-08T22:00:51.145Z,Challenge
22756,2021-01-08T20:11:43.879Z,Challenge
22760,2021-01-08T20:22:23.550Z,Combine
22770,2021-01-08T18:34:17.662Z,Repeat
22773,2021-01-08T20:13:25.275Z,Challenge
22777,2021-01-08T19:55:48.685Z,Repeat
22778,2021-01-08T20:07:49.750Z,Challenge
22784,2021-01-08T20:10:27.950Z,Challenge
22790,2021-01-08T20:22:17.846Z,Challenge
22793,2021-01-08T18:39:11.644Z,Combine
22796,2021-01-08T19:57:55.996Z,Function
22803,2021-01-08T20:02:09.285Z,Repeat
22804,2021-01-08T11:00:58.790Z,Function
22812,2021-01-08T20:14:24.111Z,Challenge
22815,2021-01-08T17:32:52.704Z,Combine
22822,2021-01-08T19:19:24.257Z,Basic Commands
22828,2021-01-08T18:11:14.677Z,IntroExplainTasks
22833,2021-01-08T20:34:51.939Z,Challenge
22834,2021-01-08T21:57:01.475Z,Challenge
22836,2021-01-08T20:15:02.388Z,Challenge
22840,2021-01-08T21:31:49.763Z,Repeat
22848,2021-01-08T21:29:04.972Z,Function
22850,2021-01-08T20:35:58.866Z,Challenge
22851,2021-01-08T10:36:03.855Z,Function
22860,2021-01-08T10:55:21.249Z,Function
22861,2021-01-08T20:31:26.460Z,Challenge
22867,2021-01-08T20:17:25.052Z,Repeat
22872,2021-01-08T20:27:36.907Z,Challenge
22874,2021-01-08T20:15:32.791Z,Challenge
22898,2021-01-08T20:36:15.702Z,Challenge
22903,2021-01-08T20:03:30.761Z,Challenge
22926,2021-01-08T18:34:17.552Z,Repeat
22934,2021-01-08T20:01:54.792Z,Challenge
22952,2021-01-08T20:15:14.356Z,Challenge
22964,2021-01-08T20:13:16.404Z,Challenge
22973,2021-01-08T19:58:17.272Z,Basic Commands
22974,2021-01-08T20:00:23.922Z,Challenge
22979,2021-01-08T18:35:22.450Z,Repeat
22980,2021-01-08T17:55:00.824Z,dashboard
22992,2021-01-08T20:00:59.724Z,Repeat
23010,2021-01-08T10:49:54.282Z,Function
23017,2021-01-08T19:53:31.583Z,ModifyMoves
23020,2021-01-08T19:53:56.622Z,ModifyMoves
23021,2021-01-08T20:17:47.625Z,Challenge
23028,2021-01-08T19:58:20.753Z,Function
23029,2021-01-08T20:05:50.242Z,Challenge
23040,2021-01-08T19:53:17.785Z,ModifyMoves
23043,2021-01-08T20:03:27.864Z,Challenge
23052,2021-01-08T16:35:03.140Z,Function
23059,2021-01-08T20:03:23.394Z,Challenge
23061,2021-01-08T19:53:56.900Z,Repeat
23075,2021-01-08T10:49:18.779Z,Function
23084,2021-01-08T11:12:37.411Z,FirstProgram
23093,2021-01-08T19:47:47.856Z,IntroExplainEditor
23101,2021-01-08T19:58:54.418Z,Combine
23110,2021-01-08T20:35:34.584Z,Challenge
23114,2021-01-08T17:33:34.347Z,dashboard
23117,2021-01-08T18:41:22.975Z,Combine
23120,2021-01-08T21:53:01.754Z,Challenge
23124,2021-01-08T20:23:03.260Z,Challenge
23134,2021-01-08T20:11:12.203Z,Challenge
23141,2021-01-08T21:50:20.098Z,Challenge
23144,2021-01-08T19:55:41.349Z,Function
23146,2021-01-08T21:50:20.101Z,Challenge
23151,2021-01-08T18:06:01.328Z,Function
23159,2021-01-08T20:09:41.493Z,Challenge
23172,2021-01-08T19:33:51.925Z,Function
23185,2021-01-08T20:17:34.330Z,Repeat
23188,2021-01-08T19:59:05.557Z,Function
23195,2021-01-08T21:29:00.846Z,Function
23197,2021-01-08T19:53:56.926Z,Repeat
23201,2021-01-08T20:29:39.741Z,Challenge
23210,2021-01-08T20:19:53.588Z,Challenge
23214,2021-01-08T20:00:55.665Z,Repeat
23225,2021-01-08T19:32:22.265Z,CommandsA
23229,2021-01-08T20:21:16.477Z,Challenge
23233,2021-01-08T20:33:32.930Z,Challenge
23234,2021-01-08T20:21:25.439Z,Combine
23236,2021-01-08T17:33:00.643Z,Combine
23240,2021-01-08T20:02:33.777Z,Challenge
23256,2021-01-08T18:38:57.568Z,IntroExplainEditor
23263,2021-01-08T18:39:20.991Z,Function
23267,2021-01-08T10:48:11.615Z,Function
23269,2021-01-08T20:09:27.461Z,Challenge
23275,2021-01-08T22:00:52.274Z,Challenge
23304,2021-01-08T20:00:40.272Z,Function
23319,2021-01-08T19:19:05.218Z,ModifyMoves
23330,2021-01-08T20:09:24.386Z,Challenge
23332,2021-01-08T19:47:16.474Z,KarelCommandsPickStone
23335,2021-01-08T20:02:38.730Z,Basic Commands
23337,2021-01-08T20:35:06.195Z,Challenge
23341,2021-01-08T19:53:55.965Z,ModifyMoves
23353,2021-01-08T21:30:38.289Z,Repeat
23354,2021-01-08T10:46:54.182Z,Function
23360,2021-01-08T20:32:30.224Z,Challenge
23363,2021-01-08T20:02:17.780Z,Function
23367,2021-01-08T19:53:08.769Z,ModifyMoves
23389,2021-01-08T19:34:15.086Z,Function
23393,2021-01-08T20:27:36.914Z,Challenge
23400,2021-01-08T20:28:04.826Z,Challenge
23403,2021-01-08T21:14:59.880Z,PreIntro
23408,2021-01-08T21:27:02.272Z,Basic Commands
23413,2021-01-08T11:00:36.856Z,Function
23416,2021-01-08T20:17:57.114Z,Challenge
23417,2021-01-08T20:19:39.401Z,Challenge
23436,2021-01-08T21:27:14.406Z,Basic Commands
23439,2021-01-08T11:00:50.692Z,Function
23445,2021-01-08T16:33:53.163Z,Function
23451,2021-01-08T20:21:12.619Z,Challenge
23455,2021-01-08T19:59:55.187Z,Combine
23473,2021-01-08T20:17:29.839Z,Repeat
23478,2021-01-08T21:59:41.771Z,Challenge
23491,2021-01-08T20:06:04.010Z,Challenge
23494,2021-01-08T21:31:29.429Z,Repeat
23495,2021-01-08T19:58:12.964Z,Combine
23503,2021-01-08T21:56:43.211Z,Challenge
23504,2021-01-08T20:15:29.177Z,Challenge
23505,2021-01-08T18:31:53.134Z,Combine
23506,2021-01-08T20:30:53.556Z,Challenge
23508,2021-01-08T18:01:29.301Z,Basic Commands
23519,2021-01-08T20:11:43.864Z,Challenge
23522,2021-01-08T20:36:13.346Z,Challenge
23528,2021-01-08T18:06:30.857Z,Repeat
23534,2021-01-08T19:58:35.621Z,Function
23535,2021-01-08T20:05:48.732Z,Challenge
23538,2021-01-08T20:13:15.495Z,Challenge
23545,2021-01-08T10:55:06.216Z,Function
23546,2021-01-08T18:38:15.732Z,Combine
23567,2021-01-08T20:16:35.982Z,Challenge
23576,2021-01-08T20:28:07.779Z,Challenge
23587,2021-01-08T20:27:33.934Z,Challenge
23588,2021-01-08T20:13:22.980Z,Challenge
23589,2021-01-08T21:59:25.289Z,Challenge
23594,2021-01-08T20:15:26.957Z,Challenge
23597,2021-01-08T17:36:37.364Z,Function
23606,2021-01-08T20:09:26.201Z,Challenge
23610,2021-01-08T20:02:47.645Z,Function
23621,2021-01-08T21:30:23.217Z,Repeat
23626,2021-01-08T20:33:36.764Z,Challenge
23637,2021-01-08T20:22:00.035Z,Combine
23638,2021-01-08T19:54:01.613Z,Repeat
23645,2021-01-08T21:29:16.051Z,Function
23648,2021-01-08T20:26:23.109Z,Challenge
23657,2021-01-08T19:57:20.602Z,Function
23680,2021-01-08T21:29:11.443Z,Function
23684,2021-01-08T20:11:14.625Z,Challenge
23686,2021-01-08T20:32:31.889Z,Challenge
23698,2021-01-08T16:35:03.498Z,Function
23708,2021-01-08T21:30:31.523Z,Repeat
23711,2021-01-08T20:14:10.011Z,Challenge
23722,2021-01-08T20:13:35.470Z,Repeat
23737,2021-01-08T20:03:49.357Z,Function
23741,2021-01-08T20:03:22.215Z,Challenge
23748,2021-01-08T19:57:45.065Z,Basic Commands
23749,2021-01-08T18:02:15.751Z,Repeat
23754,2021-01-08T20:06:27.043Z,Repeat
23759,2021-01-08T18:03:08.471Z,Repeat
23762,2021-01-08T19:55:19.141Z,IntroExplainTasks
23772,2021-01-08T21:59:46.253Z,Challenge
23784,2021-01-08T20:15:34.190Z,Challenge
23787,2021-01-08T10:52:49.971Z,Function
23797,2021-01-08T19:32:47.108Z,Basic Commands
23800,2021-01-08T20:14:58.623Z,Challenge
23810,2021-01-08T20:06:51.012Z,Challenge
23811,2021-01-08T18:32:12.191Z,PreIntro
23814,2021-01-08T18:41:01.245Z,Challenge
23816,2021-01-08T20:03:22.176Z,Challenge
23819,2021-01-08T20:16:34.579Z,Challenge
23820,2021-01-08T20:03:08.826Z,Function
23822,2021-01-08T17:36:26.660Z,Function
23838,2021-01-08T20:26:24.121Z,Challenge
23839,2021-01-08T20:18:00.352Z,Challenge
23842,2021-01-08T20:33:12.932Z,Challenge
23848,2021-01-08T21:48:41.681Z,Challenge
23853,2021-01-08T20:03:20.053Z,Challenge
23857,2021-01-08T20:27:36.096Z,Challenge
23860,2021-01-08T18:33:04.492Z,ModifyMoves
23866,2021-01-08T17:31:52.092Z,Basic Commands
23868,2021-01-08T21:43:20.248Z,Combine
23876,2021-01-08T18:38:52.618Z,Combine
23880,2021-01-08T20:04:04.818Z,Function
23890,2021-01-08T20:15:09.424Z,Challenge
23892,2021-01-08T20:07:50.915Z,Challenge
23896,2021-01-08T20:02:53.463Z,Challenge
23908,2021-01-08T18:23:45.625Z,CommandsB
23915,2021-01-08T18:02:26.281Z,Repeat
23920,2021-01-08T20:28:15.271Z,Challenge
23925,2021-01-08T18:23:44.758Z,MeetKarel
23932,2021-01-08T16:34:29.115Z,Function
23936,2021-01-08T19:56:56.309Z,Basic Commands
23939,2021-01-08T11:25:38.226Z,Function
23943,2021-01-08T19:34:12.457Z,Function
23944,2021-01-08T20:09:21.075Z,Challenge
23950,2021-01-08T21:54:54.299Z,Challenge
23957,2021-01-08T20:09:39.619Z,Challenge
23963,2021-01-08T20:32:30.214Z,Challenge
23965,2021-01-08T18:41:22.339Z,Combine
23989,2021-01-08T20:13:13.701Z,Challenge
23991,2021-01-08T20:19:56.148Z,Challenge
23996,2021-01-08T20:03:14.746Z,Challenge
24022,2021-01-08T18:41:07.841Z,Combine
24034,2021-01-08T20:30:51.966Z,Challenge
24044,2021-01-08T20:03:35.487Z,Function
24045,2021-01-08T19:57:36.082Z,Combine
24046,2021-01-08T18:41:27.923Z,Combine
24049,2021-01-08T20:27:46.452Z,Challenge
24061,2021-01-08T20:27:08.125Z,Challenge
24065,2021-01-08T21:49:52.265Z,Challenge
24074,2021-01-08T19:56:56.645Z,IntroExplainTasks
24080,2021-01-08T20:05:50.247Z,Challenge
24085,2021-01-08T18:31:26.850Z,KarelCommandsPlaceStone
24088,2021-01-08T19:18:36.519Z,KarelCommandsTurnLeft
24092,2021-01-08T21:57:05.085Z,Challenge
24096,2021-01-08T22:00:27.964Z,Challenge
24100,2021-01-08T21:58:47.980Z,Challenge
24101,2021-01-08T20:04:50.031Z,Challenge
24103,2021-01-08T20:07:51.988Z,Challenge
24106,2021-01-08T20:26:08.117Z,Challenge
24117,2021-01-08T20:22:23.548Z,Combine
24123,2021-01-08T20:07:53.174Z,Challenge
24129,2021-01-08T20:32:34.479Z,Challenge
24139,2021-01-08T20:04:12.408Z,Combine
24149,2021-01-08T17:32:31.146Z,Repeat
24154,2021-01-08T18:39:56.109Z,Combine
24161,2021-01-08T19:57:22.065Z,Basic Commands
24164,2021-01-08T22:01:58.229Z,Challenge
24169,2021-01-08T20:31:17.462Z,Challenge
24170,2021-01-08T20:20:39.126Z,Challenge
24180,2021-01-08T20:06:51.026Z,Challenge
24181,2021-01-08T20:29:12.248Z,Challenge
24185,2021-01-08T18:41:20.771Z,Combine
24188,2021-01-08T10:45:45.227Z,Function
24196,2021-01-08T20:24:11.814Z,Challenge
24205,2021-01-08T18:03:04.996Z,Repeat
24213,2021-01-08T20:04:55.403Z,Repeat
24214,2021-01-08T19:57:52.456Z,Combine
24223,2021-01-08T21:27:40.307Z,Function
24230,2021-01-08T20:26:51.760Z,Challenge
24236,2021-01-08T20:26:24.115Z,Challenge
24240,2021-01-08T21:29:21.166Z,Function
24242,2021-01-08T19:56:40.927Z,Basic Commands
24249,2021-01-08T17:54:25.640Z,Repeat
24262,2021-01-08T20:07:06.087Z,Repeat
24269,2021-01-08T20:13:22.501Z,Challenge
24272,2021-01-08T21:59:12.193Z,Challenge
24279,2021-01-08T18:39:24.767Z,Repeat
24280,2021-01-08T18:37:58.520Z,Combine
24299,2021-01-08T21:52:26.029Z,Challenge
24301,2021-01-08T10:45:31.687Z,Function
24308,2021-01-08T20:15:23.515Z,Challenge
24318,2021-01-08T19:58:40.740Z,Function
24331,2021-01-08T20:11:12.178Z,Challenge
24338,2021-01-08T20:27:52.549Z,Challenge
24351,2021-01-08T20:13:22.524Z,Challenge
